year,month,day,time,foF2,foF2_
2016,5,21,17,9.6,9.6
2016,5,21,18,9.6,9.6
2016,5,21,19,7.2,7.2
2016,5,21,20,6.2,6.2
2016,5,21,21,6.8,6.8
2016,5,21,22,4.7,4.7
2016,5,21,23,3.6,3.6
2016,5,22,0,3.5,3.5
2016,5,22,1,4.0,4.0
2016,5,22,2,4.3,4.3
2016,5,22,3,3.6,3.4
2016,5,22,4,3.4,3.4
2016,5,22,5,3.8,3.8
2016,5,22,6,4.1,4.1
2016,5,22,7,C,C
2016,5,22,8,3.1,3.1
2016,5,22,9,C,C
2016,5,22,10,C,C
2016,5,22,11,3.6,3.7
2016,5,22,12,5.8,5.8
2016,5,22,13,6.4,6.4
2016,5,22,14,6.9,6.9
2016,5,22,15,7.1,7.1
2016,5,22,16,7.5,7.5
2016,5,22,17,7.3,7.3
2016,5,22,18,7.5,7.5
2016,5,22,19,7.6,7.6
2016,5,22,20,9.3,9.3
2016,5,22,21,8.6,8.6
2016,5,22,22,6.1,6.1
2016,5,22,23,3.9,3.9
2016,5,23,0,3.3,3.3
2016,5,23,1,3.8,3.8
2016,5,23,2,3.5,3.5
2016,5,23,3,2.8,2.8
2016,5,23,4,2.8,2.8
2016,5,23,5,2.9,2.9
2016,5,23,6,3.1,3.1
2016,5,23,7,3.4,3.4
2016,5,23,8,2.9,2.9
2016,5,23,9,1.9,2.1
2016,5,23,10,2.2,2.2
2016,5,23,11,4.3,4.3
2016,5,23,12,5.5,5.5
2016,5,23,13,5.2,5.2
2016,5,23,14,6.1,6.1
2016,5,23,15,7.3,7.3
2016,5,23,16,8.6,8.6
2016,5,23,17,7.4,7.4
2016,5,23,18,8.6,8.6
2016,5,23,19,8.2,8.2
2016,5,23,20,8.1,8.1
2016,5,23,21,10.1,10.1
2016,5,23,22,8.4,8.0
2016,5,23,23,5.0,5.0
2016,5,24,0,3.9,3.9
2016,5,24,1,4.6,4.6
2016,5,24,2,3.4,3.4
2016,5,24,3,3.5,3.5
2016,5,24,4,3.8,3.8
2016,5,24,5,3.7,3.7
2016,5,24,6,4.1,4.1
2016,5,24,7,2.9,3.0
2016,5,24,8,3.1,3.1
2016,5,24,9,2.0,2.0
2016,5,24,10,C,C
2016,5,24,11,3.5,3.7
2016,5,24,12,5.0,5.1
2016,5,24,13,5.8,5.8
2016,5,24,14,6.6,6.6
2016,5,24,15,8.6,8.6
2016,5,24,16,6.6,6.6
2016,5,24,17,8.1,8.1
2016,5,24,18,6.4,6.4
2016,5,24,19,6.4,6.4
2016,5,24,20,8.1,8.1
2016,5,24,21,6.4,6.4
2016,5,24,22,4.5,4.5
2016,5,24,23,3.0,3.3
2016,5,25,0,3.5,3.5
2016,5,25,1,3.6,3.8
2016,5,25,2,4.1,4.1
2016,5,25,3,3.8,3.8
2016,5,25,4,3.8,3.8
2016,5,25,5,3.8,3.8
2016,5,25,6,3.8,3.8
2016,5,25,7,4.1,4.1
2016,5,25,8,3.8,3.8
2016,5,25,9,1.8,2.0
2016,5,25,10,2.0,2.2
2016,5,25,11,3.6,3.8
2016,5,25,12,5.8,5.6
2016,5,25,13,6.5,6.5
2016,5,25,14,7.8,7.6
2016,5,25,15,6.9,6.9
2016,5,25,16,6.5,6.5
2016,5,25,17,6.4,6.5
2016,5,25,18,6.9,6.8
2016,5,25,19,6.3,6.3
2016,5,25,20,7.0,6.8
2016,5,25,21,8.4,8.2
2016,5,25,22,5.4,5.4
2016,5,25,23,3.8,3.8
2016,5,26,0,3.8,3.8
2016,5,26,1,4.0,4.0
2016,5,26,2,4.3,4.3
2016,5,26,3,3.4,3.4
2016,5,26,4,3.1,3.1
2016,5,26,5,3.1,3.1
2016,5,26,6,C,3.0
2016,5,26,7,3.0,3.0
2016,5,26,8,2.7,2.7
2016,5,26,9,2.2,2.2
2016,5,26,10,C,1.9
2016,5,26,11,3.4,3.4
2016,5,26,12,5.3,5.3
2016,5,26,13,5.9,5.9
2016,5,26,14,5.8,5.8
2016,5,26,15,6.8,6.8
2016,5,26,16,6.4,6.4
2016,5,26,17,7.3,7.3
2016,5,26,18,6.1,6.1
2016,5,26,19,5.8,5.8
2016,5,26,20,6.4,6.4
2016,5,26,21,5.9,5.9
2016,5,26,22,5.0,5.0
2016,5,26,23,4.7,4.7
2016,5,27,0,3.4,3.6
2016,5,27,1,3.0,3.0
2016,5,27,2,2.9,2.9
2016,5,27,3,2.7,2.7
2016,5,27,4,3.3,3.0
2016,5,27,5,C,C
2016,5,27,6,C,C
2016,5,27,7,3.7,3.3
2016,5,27,8,3.0,3.0
2016,5,27,9,3.3,3.3
2016,5,27,10,3.4,3.4
2016,5,27,11,3.5,3.5
2016,5,27,12,6.0,6.0
2016,5,27,13,7.3,7.3
2016,5,27,14,9.5,9.5
2016,5,27,15,8.1,8.1
2016,5,27,16,6.1,6.1
2016,5,27,17,6.4,7.0
2016,5,27,18,7.3,7.3
2016,5,27,19,6.1,6.1
2016,5,27,20,7.3,7.3
2016,5,27,21,8.5,8.5
2016,5,27,22,7.4,7.4
2016,5,27,23,5.9,5.9
2016,5,28,0,4.8,4.8
2016,5,28,1,4.8,4.8
2016,5,28,2,5.0,5.3
2016,5,28,3,5.6,5.6
2016,5,28,4,4.9,4.9
2016,5,28,5,5.2,5.0
2016,5,28,6,3.5,3.5
2016,5,28,7,2.8,2.8
2016,5,28,8,3.4,3.4
2016,5,28,9,2.4,2.4
2016,5,28,10,2.4,2.4
2016,5,28,11,3.2,3.2
2016,5,28,12,6.1,6.1
2016,5,28,13,6.0,6.0
2016,5,28,14,6.9,6.9
2016,5,28,15,8.4,8.4
2016,5,28,16,6.6,6.8
2016,5,28,17,7.1,7.1
2016,5,28,18,7.2,7.0
2016,5,28,19,7.8,7.8
2016,5,28,20,6.2,6.2
2016,5,28,21,7.1,7.1
2016,5,28,22,6.3,6.3
2016,5,28,23,4.5,4.5
2016,5,29,0,C,C
2016,5,29,1,C,C
2016,5,29,2,C,C
2016,5,29,3,C,C
2016,5,29,4,C,C
2016,5,29,5,C,C
2016,5,29,6,C,C
2016,5,29,7,C,C
2016,5,29,8,C,C
2016,5,29,9,C,C
2016,5,29,10,C,C
2016,5,29,11,C,C
2016,5,29,12,C,C
2016,5,29,13,C,C
2016,5,29,14,C,C
2016,5,29,15,C,C
2016,5,29,16,C,C
2016,5,29,17,C,C
2016,5,29,18,C,C
2016,5,29,19,C,C
2016,5,29,20,C,C
2016,5,29,21,C,C
2016,5,29,22,C,C
2016,5,29,23,C,C
2016,5,30,0,C,C
2016,5,30,1,C,C
2016,5,30,2,C,C
2016,5,30,3,C,C
2016,5,30,4,C,C
2016,5,30,5,C,C
2016,5,30,6,C,C
2016,5,30,7,C,C
2016,5,30,8,3.2,3.2
2016,5,30,9,2.5,2.5
2016,5,30,10,2.0,2.1
2016,5,30,11,3.5,3.5
2016,5,30,12,5.6,5.6
2016,5,30,13,7.0,7.1
2016,5,30,14,6.8,6.8
2016,5,30,15,C,C
2016,5,30,16,C,C
2016,5,30,17,C,C
2016,5,30,18,C,C
2016,5,30,19,C,C
2016,5,30,20,C,C
2016,5,30,21,C,C
2016,5,30,22,C,C
2016,5,30,23,C,C
2016,5,31,0,C,C
2016,5,31,1,C,C
2016,5,31,2,C,C
2016,5,31,3,C,C
2016,5,31,4,C,C
2016,5,31,5,C,C
2016,5,31,6,C,C
2016,5,31,7,C,C
2016,5,31,8,4.8,4.8
2016,5,31,9,2.0,2.0
2016,5,31,10,1.9,1.9
2016,5,31,11,3.4,3.4
2016,5,31,12,6.4,6.4
2016,5,31,13,6.6,6.6
2016,5,31,14,6.1,6.1
2016,5,31,15,6.3,6.3
2016,5,31,16,6.6,6.6
2016,5,31,17,7.9,7.9
2016,5,31,18,6.3,6.3
2016,5,31,19,8.3,8.2
2016,5,31,20,8.4,8.4
2016,5,31,21,6.8,6.8
2016,5,31,22,6.1,6.3
2016,5,31,23,4.6,4.8
