year,month,day,time,foF2,foF2_
2016,4,5,14,8.8,8.8
2016,4,5,15,10.8,10.8
2016,4,5,16,10.3,10.3
2016,4,5,17,10.3,10.2
2016,4,5,18,9.6,9.6
2016,4,5,19,10.4,10.4
2016,4,5,20,11.8,11.8
2016,4,5,21,9.6,9.6
2016,4,5,22,6.6,6.6
2016,4,5,23,5.7,5.7
2016,4,6,0,5.2,6.0
2016,4,6,1,4.9,4.9
2016,4,6,2,5.4,5.4
2016,4,6,3,5.5,5.5
2016,4,6,4,5.4,5.4
2016,4,6,5,5.4,5.4
2016,4,6,6,5.8,5.8
2016,4,6,7,5.9,5.9
2016,4,6,8,C,C
2016,4,6,9,C,C
2016,4,6,10,C,C
2016,4,6,11,4.9,4.9
2016,4,6,12,6.5,6.5
2016,4,6,13,8.3,8.3
2016,4,6,14,10.6,10.6
2016,4,6,15,C,C
2016,4,6,16,11.4,11.4
2016,4,6,17,9.8,9.8
2016,4,6,18,10.8,10.8
2016,4,6,19,C,C
2016,4,6,20,C,C
2016,4,6,21,C,C
2016,4,6,22,C,C
2016,4,6,23,C,C
2016,4,7,0,C,C
2016,4,7,1,C,C
2016,4,7,2,C,C
2016,4,7,3,C,C
2016,4,7,4,C,C
2016,4,7,5,C,C
2016,4,7,6,C,C
2016,4,7,7,C,C
2016,4,7,8,C,C
2016,4,7,9,C,C
2016,4,7,10,C,C
2016,4,7,11,4.9,4.9
2016,4,7,12,6.6,6.6
2016,4,7,13,8.2,8.2
2016,4,7,14,C,C
2016,4,7,15,C,C
2016,4,7,16,C,C
2016,4,7,17,C,C
2016,4,7,18,C,12.0
2016,4,7,19,15.1,15.1
2016,4,7,20,16.9,16.9
2016,4,7,21,15.4,15.4
2016,4,7,22,10.1,10.1
2016,4,7,23,7.6,7.4
2016,4,8,0,7.3,7.3
2016,4,8,1,7.0,7.0
2016,4,8,2,7.1,7.1
2016,4,8,3,6.9,6.9
2016,4,8,4,5.5,5.5
2016,4,8,5,5.5,5.5
2016,4,8,6,6.6,6.6
2016,4,8,7,8.3,8.3
2016,4,8,8,C,3.0
2016,4,8,9,C,C
2016,4,8,10,C,C
2016,4,8,11,5.7,5.7
2016,4,8,12,C,C
2016,4,8,13,C,C
2016,4,8,14,C,C
2016,4,8,15,C,C
2016,4,8,16,C,C
2016,4,8,17,C,C
2016,4,8,18,14.7,14.7
2016,4,8,19,17.3,17.3
2016,4,8,20,17.1,17.1
2016,4,8,21,13.9,14.1
2016,4,8,22,10.7,10.7
2016,4,8,23,8.7,8.7
2016,4,9,0,8.0,8.0
2016,4,9,1,8.0,7.9
2016,4,9,2,7.8,7.8
2016,4,9,3,7.0,7.0
2016,4,9,4,6.7,6.7
2016,4,9,5,5.9,5.8
2016,4,9,6,6.5,6.5
2016,4,9,7,5.6,5.6
2016,4,9,8,3.8,4.1
2016,4,9,9,C,C
2016,4,9,10,C,C
2016,4,9,11,4.5,4.5
2016,4,9,12,6.1,6.1
2016,4,9,13,7.5,7.5
2016,4,9,14,9.8,9.7
2016,4,9,15,10.6,10.8
2016,4,9,16,11.0,11.0
2016,4,9,17,11.3,11.3
2016,4,9,18,13.6,13.6
2016,4,9,19,15.3,15.1
2016,4,9,20,16.2,16.2
2016,4,9,21,17.1,17.1
2016,4,9,22,13.7,13.7
2016,4,9,23,7.5,7.5
2016,4,10,0,5.9,5.9
2016,4,10,1,5.8,5.8
2016,4,10,2,5.4,5.4
2016,4,10,3,5.5,5.5
2016,4,10,4,5.8,5.8
2016,4,10,5,5.7,5.7
2016,4,10,6,5.4,5.4
2016,4,10,7,6.1,6.1
2016,4,10,8,7.5,5.5
2016,4,10,9,C,C
2016,4,10,10,C,C
2016,4,10,11,4.9,4.9
2016,4,10,12,5.9,5.9
2016,4,10,13,7.1,7.1
2016,4,10,14,7.6,7.6
2016,4,10,15,7.6,7.6
2016,4,10,16,C,9.1
2016,4,10,17,10.2,10.0
2016,4,10,18,11.8,11.1
2016,4,10,19,12.2,12.2
2016,4,10,20,11.8,11.8
2016,4,10,21,11.2,11.4
2016,4,10,22,10.6,10.6
2016,4,10,23,9.1,9.1
2016,4,11,0,8.4,8.0
2016,4,11,1,5.8,5.8
2016,4,11,2,5.2,5.8
2016,4,11,3,5.4,5.4
2016,4,11,4,6.2,6.2
2016,4,11,5,C,5.8
2016,4,11,6,5.3,5.3
2016,4,11,7,4.8,5.0
2016,4,11,8,5.0,5.0
2016,4,11,9,C,C
2016,4,11,10,C,C
2016,4,11,11,4.4,4.4
2016,4,11,12,5.8,5.8
2016,4,11,13,6.4,6.4
2016,4,11,14,7.6,7.6
2016,4,11,15,8.8,8.9
2016,4,11,16,8.6,8.7
2016,4,11,17,8.9,8.9
2016,4,11,18,10.6,10.6
2016,4,11,19,10.4,10.4
2016,4,11,20,9.3,9.3
2016,4,11,21,9.3,9.3
2016,4,11,22,7.4,7.4
2016,4,11,23,4.5,4.5
2016,4,12,0,4.1,4.1
2016,4,12,1,4.0,4.0
2016,4,12,2,4.2,4.2
2016,4,12,3,4.3,4.3
2016,4,12,4,4.7,4.7
2016,4,12,5,4.3,4.3
2016,4,12,6,4.0,4.0
2016,4,12,7,4.4,4.4
2016,4,12,8,2.9,2.9
2016,4,12,9,C,C
2016,4,12,10,2.0,2.0
2016,4,12,11,5.0,5.0
2016,4,12,12,6.8,6.8
2016,4,12,13,7.9,7.9
2016,4,12,14,8.8,8.8
2016,4,12,15,10.3,10.3
2016,4,12,16,8.4,8.4
2016,4,12,17,8.3,8.0
2016,4,12,18,9.5,9.5
2016,4,12,19,10.4,10.4
2016,4,12,20,10.8,10.8
2016,4,12,21,9.8,9.8
2016,4,12,22,10.3,10.3
2016,4,12,23,10.1,10.1
2016,4,13,0,9.4,9.2
2016,4,13,1,C,10.4
2016,4,13,2,C,8.2
2016,4,13,3,C,11.2
2016,4,13,4,C,C
2016,4,13,5,C,C
2016,4,13,6,10.8,9.7
2016,4,13,7,3.1,3.1
2016,4,13,8,C,3.0
2016,4,13,9,2.8,2.8
2016,4,13,10,3.9,3.0
2016,4,13,11,6.9,5.8
2016,4,13,12,7.1,7.1
2016,4,13,13,7.1,7.1
2016,4,13,14,8.2,8.2
2016,4,13,15,C,C
2016,4,13,16,10.7,10.7
2016,4,13,17,11.2,11.2
2016,4,13,18,13.2,13.2
2016,4,13,19,14.0,14.0
2016,4,13,20,14.8,14.8
2016,4,13,21,14.7,14.7
2016,4,13,22,13.1,13.1
2016,4,13,23,12.4,12.4
2016,4,14,0,11.3,11.3
2016,4,14,1,9.9,9.9
2016,4,14,2,10.2,10.2
2016,4,14,3,6.3,6.3
2016,4,14,4,5.5,5.5
2016,4,14,5,C,6.5
2016,4,14,6,5.5,5.5
2016,4,14,7,5.7,5.7
2016,4,14,8,3.6,3.6
2016,4,14,9,C,C
2016,4,14,10,2.1,2.1
2016,4,14,11,5.1,5.1
2016,4,14,12,7.6,7.6
2016,4,14,13,8.8,8.7
2016,4,14,14,8.3,8.0
2016,4,14,15,9.3,9.3
2016,4,14,16,8.7,8.7
2016,4,14,17,8.8,8.8
2016,4,14,18,10.7,10.7
2016,4,14,19,12.6,12.6
2016,4,14,20,14.6,14.6
2016,4,14,21,14.7,14.7
2016,4,14,22,13.7,13.7
2016,4,14,23,11.3,11.1
2016,4,15,0,9.9,10.1
2016,4,15,1,7.7,7.7
2016,4,15,2,8.0,8.0
2016,4,15,3,5.8,6.2
2016,4,15,4,5.4,5.8
2016,4,15,5,5.8,6.0
2016,4,15,6,6.1,6.1
2016,4,15,7,7.9,7.9
2016,4,15,8,C,C
2016,4,15,9,2.4,2.4
2016,4,15,10,2.5,2.5
2016,4,15,11,5.3,5.3
2016,4,15,12,7.1,7.1
2016,4,15,13,8.1,8.1
2016,4,15,14,7.8,7.8
2016,4,15,15,8.1,8.1
2016,4,15,16,8.8,8.8
2016,4,15,17,9.0,9.0
2016,4,15,18,10.6,10.6
2016,4,15,19,12.7,12.5
2016,4,15,20,12.4,12.6
2016,4,15,21,9.6,9.6
2016,4,15,22,9.6,9.6
2016,4,15,23,6.5,6.5
2016,4,16,0,5.2,5.2
2016,4,16,1,4.8,4.8
2016,4,16,2,5.4,5.4
2016,4,16,3,4.8,4.8
2016,4,16,4,C,3.8
2016,4,16,5,3.4,3.4
2016,4,16,6,3.4,3.4
2016,4,16,7,3.8,3.8
2016,4,16,8,4.0,4.0
2016,4,16,9,C,C
2016,4,16,10,C,C
2016,4,16,11,C,5.0
2016,4,16,12,7.9,7.9
2016,4,16,13,7.3,7.3
2016,4,16,14,7.6,7.6
2016,4,16,15,7.3,7.3
2016,4,16,16,8.2,8.2
2016,4,16,17,9.7,9.7
2016,4,16,18,11.3,11.3
2016,4,16,19,12.1,11.9
2016,4,16,20,13.6,13.6
2016,4,16,21,11.6,11.6
2016,4,16,22,7.0,7.0
2016,4,16,23,6.5,6.5
2016,4,17,0,C,4.7
2016,4,17,1,5.2,5.2
2016,4,17,2,6.0,6.0
2016,4,17,3,5.0,5.0
2016,4,17,4,C,3.9
2016,4,17,5,3.9,3.9
2016,4,17,6,4.8,4.8
2016,4,17,7,4.5,4.5
2016,4,17,8,3.3,3.3
2016,4,17,9,3.8,3.8
2016,4,17,10,4.1,4.1
2016,4,17,11,C,6.2
2016,4,17,12,8.2,8.1
2016,4,17,13,8.1,8.1
2016,4,17,14,9.2,9.2
2016,4,17,15,10.8,10.8
2016,4,17,16,11.3,11.3
2016,4,17,17,10.1,10.1
2016,4,17,18,10.6,10.6
2016,4,17,19,12.1,12.1
2016,4,17,20,C,C
2016,4,17,21,C,8.5
2016,4,17,22,7.4,7.4
2016,4,17,23,6.2,6.2
2016,4,18,0,5.2,5.2
2016,4,18,1,5.8,5.8
2016,4,18,2,5.8,5.8
2016,4,18,3,4.6,4.6
2016,4,18,4,3.6,3.6
2016,4,18,5,3.6,3.6
2016,4,18,6,3.5,3.5
2016,4,18,7,4.9,4.9
2016,4,18,8,3.6,3.6
2016,4,18,9,C,C
2016,4,18,10,C,2.0
2016,4,18,11,5.0,4.8
2016,4,18,12,8.1,8.1
2016,4,18,13,10.3,10.3
2016,4,18,14,9.9,9.9
2016,4,18,15,10.6,10.6
2016,4,18,16,11.1,11.1
2016,4,18,17,7.8,8.0
2016,4,18,18,8.8,8.8
2016,4,18,19,10.9,10.9
2016,4,18,20,10.6,10.6
2016,4,18,21,9.4,9.4
2016,4,18,22,9.1,9.1
2016,4,18,23,6.1,6.1
2016,4,19,0,5.9,5.9
2016,4,19,1,6.8,6.9
2016,4,19,2,7.4,7.4
2016,4,19,3,8.8,8.8
2016,4,19,4,9.3,9.3
2016,4,19,5,8.8,8.8
2016,4,19,6,7.8,7.8
2016,4,19,7,C,8.0
2016,4,19,8,5.5,5.5
2016,4,19,9,2.1,2.1
2016,4,19,10,C,C
2016,4,19,11,4.6,4.6
2016,4,19,12,7.1,7.1
2016,4,19,13,7.9,7.9
2016,4,19,14,9.1,9.1
2016,4,19,15,11.9,11.9
2016,4,19,16,13.2,12.8
2016,4,19,17,12.7,12.7
2016,4,19,18,13.3,13.1
2016,4,19,19,13.9,13.9
2016,4,19,20,13.6,13.6
2016,4,19,21,11.3,11.3
2016,4,19,22,9.8,9.8
2016,4,19,23,9.6,9.6
2016,4,20,0,5.5,5.5
2016,4,20,1,5.2,5.2
2016,4,20,2,5.6,5.6
2016,4,20,3,4.7,4.7
2016,4,20,4,4.8,4.8
2016,4,20,5,4.9,4.9
2016,4,20,6,4.8,4.8
2016,4,20,7,3.8,3.8
2016,4,20,8,3.5,3.5
2016,4,20,9,C,C
2016,4,20,10,C,C
2016,4,20,11,C,C
2016,4,20,12,6.3,6.3
2016,4,20,13,7.6,7.6
2016,4,20,14,9.8,9.8
2016,4,20,15,10.1,10.3
2016,4,20,16,10.7,10.7
2016,4,20,17,12.0,12.0
2016,4,20,18,13.5,13.5
2016,4,20,19,14.3,14.3
2016,4,20,20,13.7,13.7
2016,4,20,21,11.6,11.6
2016,4,20,22,8.6,8.6
2016,4,20,23,5.3,5.3
2016,4,21,0,4.0,4.0
2016,4,21,1,4.4,4.4
2016,4,21,2,5.0,5.0
2016,4,21,3,4.8,4.8
2016,4,21,4,5.1,5.1
2016,4,21,5,4.9,4.9
2016,4,21,6,4.4,4.4
2016,4,21,7,3.8,3.8
2016,4,21,8,3.9,3.9
2016,4,21,9,C,2.1
2016,4,21,10,C,C
2016,4,21,11,4.4,4.4
2016,4,21,12,6.4,6.4
2016,4,21,13,6.9,6.9
2016,4,21,14,8.1,8.1
2016,4,21,15,10.1,10.1
2016,4,21,16,11.1,11.1
2016,4,21,17,11.2,11.0
2016,4,21,18,11.4,11.4
2016,4,21,19,13.1,13.1
2016,4,21,20,12.7,12.7
2016,4,21,21,10.3,10.3
2016,4,21,22,8.1,8.1
2016,4,21,23,6.6,6.6
2016,4,22,0,5.0,5.0
2016,4,22,1,4.1,4.1
2016,4,22,2,4.8,4.7
2016,4,22,3,4.9,4.9
2016,4,22,4,5.1,5.1
2016,4,22,5,5.0,5.0
2016,4,22,6,5.4,5.4
2016,4,22,7,5.0,5.0
2016,4,22,8,4.3,4.3
2016,4,22,9,C,1.9
2016,4,22,10,1.9,1.9
2016,4,22,11,4.5,4.5
2016,4,22,12,5.8,5.8
2016,4,22,13,6.3,6.3
2016,4,22,14,6.8,6.8
2016,4,22,15,8.8,8.8
2016,4,22,16,10.8,10.8
2016,4,22,17,9.1,9.1
2016,4,22,18,9.0,9.0
2016,4,22,19,C,C
2016,4,22,20,10.4,10.5
2016,4,22,21,9.8,9.8
2016,4,22,22,7.1,7.1
2016,4,22,23,5.5,5.5
2016,4,23,0,3.8,3.8
2016,4,23,1,4.1,4.1
2016,4,23,2,4.7,4.7
2016,4,23,3,5.4,5.4
2016,4,23,4,4.8,4.8
2016,4,23,5,4.5,4.5
2016,4,23,6,4.6,4.6
2016,4,23,7,4.6,4.6
2016,4,23,8,5.8,3.7
2016,4,23,9,C,C
2016,4,23,10,C,C
2016,4,23,11,3.9,3.9
2016,4,23,12,6.1,6.1
2016,4,23,13,6.3,6.3
2016,4,23,14,6.5,6.5
2016,4,23,15,7.3,7.3
2016,4,23,16,8.9,8.9
2016,4,23,17,7.2,7.2
2016,4,23,18,9.3,9.3
2016,4,23,19,11.1,11.1
2016,4,23,20,11.4,11.4
2016,4,23,21,7.5,7.5
2016,4,23,22,6.9,6.9
2016,4,23,23,5.1,5.1
2016,4,24,0,3.5,3.5
2016,4,24,1,3.4,3.6
2016,4,24,2,3.4,3.4
2016,4,24,3,3.7,3.7
2016,4,24,4,3.9,3.9
2016,4,24,5,3.5,3.5
2016,4,24,6,3.5,3.5
2016,4,24,7,3.7,3.7
2016,4,24,8,4.0,4.0
2016,4,24,9,2.0,2.0
2016,4,24,10,C,C
2016,4,24,11,4.0,4.0
2016,4,24,12,5.8,5.8
2016,4,24,13,7.6,7.6
2016,4,24,14,8.2,8.2
2016,4,24,15,11.1,11.1
2016,4,24,16,13.3,14.0
2016,4,24,17,12.0,12.0
2016,4,24,18,12.8,12.8
2016,4,24,19,13.4,13.4
2016,4,24,20,13.8,13.8
2016,4,24,21,12.7,12.7
2016,4,24,22,10.1,10.0
2016,4,24,23,7.1,7.1
2016,4,25,0,4.7,4.7
2016,4,25,1,4.8,4.8
2016,4,25,2,4.8,4.8
2016,4,25,3,3.7,3.7
2016,4,25,4,3.4,3.4
2016,4,25,5,3.1,3.1
2016,4,25,6,3.4,3.4
2016,4,25,7,3.6,3.6
2016,4,25,8,2.9,2.9
2016,4,25,9,1.9,1.9
2016,4,25,10,2.2,2.2
2016,4,25,11,4.6,4.6
2016,4,25,12,5.6,5.8
2016,4,25,13,6.8,6.8
2016,4,25,14,6.9,6.9
2016,4,25,15,7.9,7.9
2016,4,25,16,7.8,7.8
2016,4,25,17,7.1,7.1
2016,4,25,18,8.6,8.6
2016,4,25,19,11.6,11.6
2016,4,25,20,13.6,13.6
2016,4,25,21,10.6,10.6
2016,4,25,22,8.0,7.8
2016,4,25,23,4.7,4.7
2016,4,26,0,3.3,3.3
2016,4,26,1,3.6,3.6
2016,4,26,2,4.1,4.1
2016,4,26,3,2.8,2.8
2016,4,26,4,3.0,3.0
2016,4,26,5,3.1,3.1
2016,4,26,6,3.1,3.1
2016,4,26,7,3.0,3.0
2016,4,26,8,3.8,3.9
2016,4,26,9,C,C
2016,4,26,10,C,C
2016,4,26,11,4.3,4.3
2016,4,26,12,6.4,6.4
2016,4,26,13,6.6,6.6
2016,4,26,14,6.8,7.0
2016,4,26,15,8.2,8.2
2016,4,26,16,9.1,9.1
2016,4,26,17,9.3,9.3
2016,4,26,18,10.8,10.5
2016,4,26,19,12.1,12.1
2016,4,26,20,12.9,12.9
2016,4,26,21,11.2,11.7
2016,4,26,22,9.0,8.9
2016,4,26,23,7.7,7.5
2016,4,27,0,5.5,5.5
2016,4,27,1,5.0,5.0
2016,4,27,2,4.8,4.8
2016,4,27,3,4.5,4.5
2016,4,27,4,3.5,3.7
2016,4,27,5,3.0,3.0
2016,4,27,6,3.3,3.3
2016,4,27,7,2.9,2.9
2016,4,27,8,3.1,3.1
2016,4,27,9,3.0,3.0
2016,4,27,10,1.9,1.9
2016,4,27,11,4.4,4.4
2016,4,27,12,6.3,6.3
2016,4,27,13,6.8,6.8
2016,4,27,14,7.1,7.1
2016,4,27,15,8.6,8.6
2016,4,27,16,10.0,10.0
2016,4,27,17,10.7,10.8
2016,4,27,18,11.7,11.8
2016,4,27,19,13.1,13.1
2016,4,27,20,14.1,14.1
2016,4,27,21,13.7,13.7
2016,4,27,22,10.8,10.8
2016,4,27,23,10.1,10.1
2016,4,28,0,6.3,6.7
2016,4,28,1,6.2,6.2
2016,4,28,2,5.7,5.7
2016,4,28,3,4.8,4.8
2016,4,28,4,3.4,3.4
2016,4,28,5,3.1,3.1
2016,4,28,6,3.0,3.0
2016,4,28,7,C,3.1
2016,4,28,8,3.9,3.9
2016,4,28,9,3.5,3.5
2016,4,28,10,C,C
2016,4,28,11,4.6,4.6
2016,4,28,12,6.3,6.3
2016,4,28,13,7.5,7.5
2016,4,28,14,7.4,7.4
2016,4,28,15,7.3,7.3
2016,4,28,16,7.6,7.6
2016,4,28,17,7.0,7.0
2016,4,28,18,7.7,7.7
2016,4,28,19,10.3,10.3
2016,4,28,20,12.8,12.8
2016,4,28,21,13.7,13.7
2016,4,28,22,10.3,10.1
2016,4,28,23,6.7,6.7
2016,4,29,0,4.6,4.6
2016,4,29,1,5.2,5.4
2016,4,29,2,6.7,6.5
2016,4,29,3,6.4,6.4
2016,4,29,4,4.1,4.5
2016,4,29,5,4.1,4.1
2016,4,29,6,4.1,4.1
2016,4,29,7,3.4,3.4
2016,4,29,8,3.6,3.7
2016,4,29,9,2.9,3.0
2016,4,29,10,1.9,1.9
2016,4,29,11,4.4,4.4
2016,4,29,12,6.3,6.3
2016,4,29,13,6.8,6.9
2016,4,29,14,7.9,7.9
2016,4,29,15,9.1,9.1
2016,4,29,16,10.6,10.6
2016,4,29,17,9.9,9.9
2016,4,29,18,8.7,8.7
2016,4,29,19,10.6,10.6
2016,4,29,20,12.3,12.2
2016,4,29,21,12.0,11.8
2016,4,29,22,12.1,12.0
2016,4,29,23,8.0,8.0
2016,4,30,0,6.6,6.6
2016,4,30,1,6.4,6.4
2016,4,30,2,6.8,6.8
2016,4,30,3,6.7,6.7
2016,4,30,4,6.5,6.5
2016,4,30,5,5.2,5.2
2016,4,30,6,4.5,4.5
2016,4,30,7,4.4,4.4
2016,4,30,8,4.7,4.7
2016,4,30,9,4.1,4.0
2016,4,30,10,2.7,2.7
2016,4,30,11,4.3,4.3
2016,4,30,12,5.8,5.8
2016,4,30,13,7.0,7.0
2016,4,30,14,9.3,9.3
2016,4,30,15,9.3,9.3
2016,4,30,16,C,C
2016,4,30,17,C,C
2016,4,30,18,C,C
2016,4,30,19,C,C
2016,4,30,20,C,C
2016,4,30,21,C,C
2016,4,30,22,C,C
2016,4,30,23,C,C
