year,month,day,time,foF2,foF2_
2016,3,3,12,6.4,6.4
2016,3,3,13,7.9,7.9
2016,3,3,14,9.0,9.0
2016,3,3,15,9.9,9.9
2016,3,3,16,10.1,10.1
2016,3,3,17,11.2,11.2
2016,3,3,18,12.6,12.6
2016,3,3,19,13.1,13.1
2016,3,3,20,12.7,12.7
2016,3,3,21,13.7,13.7
2016,3,3,22,12.0,12.0
2016,3,3,23,12.1,12.1
2016,3,4,0,10.2,10.2
2016,3,4,1,10.4,10.4
2016,3,4,2,9.0,9.0
2016,3,4,3,8.0,8.0
2016,3,4,4,7.5,7.5
2016,3,4,5,6.7,6.7
2016,3,4,6,C,C
2016,3,4,7,7.7,7.2
2016,3,4,8,6.2,6.2
2016,3,4,9,5.5,5.3
2016,3,4,10,3.5,3.5
2016,3,4,11,5.8,5.8
2016,3,4,12,7.0,7.0
2016,3,4,13,7.4,7.4
2016,3,4,14,7.7,7.7
2016,3,4,15,9.4,9.2
2016,3,4,16,10.4,10.4
2016,3,4,17,11.8,11.8
2016,3,4,18,13.3,13.3
2016,3,4,19,12.8,12.9
2016,3,4,20,13.1,13.1
2016,3,4,21,14.7,14.7
2016,3,4,22,14.6,14.6
2016,3,4,23,15.1,15.1
2016,3,5,0,14.7,14.7
2016,3,5,1,11.7,11.7
2016,3,5,2,9.9,9.9
2016,3,5,3,8.6,8.3
2016,3,5,4,8.5,8.3
2016,3,5,5,7.8,7.8
2016,3,5,6,7.0,7.0
2016,3,5,7,5.9,5.9
2016,3,5,8,4.4,4.4
2016,3,5,9,4.3,4.4
2016,3,5,10,4.2,4.0
2016,3,5,11,6.5,6.5
2016,3,5,12,7.8,7.8
2016,3,5,13,8.0,8.0
2016,3,5,14,9.1,8.9
2016,3,5,15,9.7,9.7
2016,3,5,16,11.1,11.1
2016,3,5,17,12.8,12.8
2016,3,5,18,14.3,14.3
2016,3,5,19,15.2,15.2
2016,3,5,20,14.8,14.8
2016,3,5,21,14.1,14.1
2016,3,5,22,15.0,14.8
2016,3,5,23,16.0,16.0
2016,3,6,0,13.9,13.9
2016,3,6,1,C,13.7
2016,3,6,2,12.8,12.8
2016,3,6,3,12.1,11.7
2016,3,6,4,10.8,11.0
2016,3,6,5,9.1,9.1
2016,3,6,6,7.5,7.5
2016,3,6,7,6.3,6.4
2016,3,6,8,4.8,5.0
2016,3,6,9,C,C
2016,3,6,10,C,C
2016,3,6,11,C,C
2016,3,6,12,C,C
2016,3,6,13,C,C
2016,3,6,14,C,C
2016,3,6,15,C,C
2016,3,6,16,C,C
2016,3,6,17,C,C
2016,3,6,18,C,C
2016,3,6,19,10.6,10.6
2016,3,6,20,11.8,11.8
2016,3,6,21,12.4,12.4
2016,3,6,22,12.7,12.7
2016,3,6,23,10.9,10.9
2016,3,7,0,9.6,9.6
2016,3,7,1,9.8,9.8
2016,3,7,2,8.9,8.9
2016,3,7,3,9.0,9.0
2016,3,7,4,9.4,9.4
2016,3,7,5,5.8,5.8
2016,3,7,6,4.8,4.8
2016,3,7,7,4.4,4.4
2016,3,7,8,4.5,4.5
2016,3,7,9,4.7,4.7
2016,3,7,10,4.5,4.5
2016,3,7,11,5.7,5.7
2016,3,7,12,8.1,8.1
2016,3,7,13,9.8,9.8
2016,3,7,14,10.8,10.8
2016,3,7,15,11.9,11.9
2016,3,7,16,12.5,12.5
2016,3,7,17,12.1,12.1
2016,3,7,18,11.7,11.7
2016,3,7,19,11.4,11.4
2016,3,7,20,11.3,11.3
2016,3,7,21,9.7,9.7
2016,3,7,22,9.5,9.5
2016,3,7,23,10.2,10.0
2016,3,8,0,11.8,11.8
2016,3,8,1,11.1,11.1
2016,3,8,2,10.1,9.8
2016,3,8,3,9.0,8.9
2016,3,8,4,8.7,8.7
2016,3,8,5,7.6,7.6
2016,3,8,6,8.1,8.1
2016,3,8,7,8.1,8.1
2016,3,8,8,4.9,4.9
2016,3,8,9,3.3,3.5
2016,3,8,10,3.7,3.5
2016,3,8,11,6.5,6.5
2016,3,8,12,7.8,7.8
2016,3,8,13,8.1,8.1
2016,3,8,14,9.0,9.0
2016,3,8,15,10.4,10.4
2016,3,8,16,12.5,12.5
2016,3,8,17,14.2,14.2
2016,3,8,18,15.4,15.4
2016,3,8,19,15.9,15.9
2016,3,8,20,16.5,16.5
2016,3,8,21,16.7,16.7
2016,3,8,22,15.7,15.7
2016,3,8,23,13.1,13.1
2016,3,9,0,12.4,12.4
2016,3,9,1,10.7,10.5
2016,3,9,2,9.4,9.4
2016,3,9,3,9.7,9.5
2016,3,9,4,9.7,9.5
2016,3,9,5,9.2,9.2
2016,3,9,6,11.5,11.5
2016,3,9,7,10.3,10.3
2016,3,9,8,5.0,5.0
2016,3,9,9,2.4,2.4
2016,3,9,10,2.7,2.7
2016,3,9,11,5.6,5.6
2016,3,9,12,6.6,6.6
2016,3,9,13,8.3,8.3
2016,3,9,14,9.7,9.7
2016,3,9,15,10.8,10.8
2016,3,9,16,12.8,12.8
2016,3,9,17,15.2,15.2
2016,3,9,18,16.7,16.7
2016,3,9,19,15.8,16.3
2016,3,9,20,16.1,16.1
2016,3,9,21,15.8,15.8
2016,3,9,22,14.0,13.8
2016,3,9,23,11.8,11.7
2016,3,10,0,10.1,10.1
2016,3,10,1,8.2,8.2
2016,3,10,2,7.4,7.4
2016,3,10,3,6.4,6.6
2016,3,10,4,6.8,6.8
2016,3,10,5,6.6,6.6
2016,3,10,6,6.4,6.4
2016,3,10,7,6.3,6.3
2016,3,10,8,5.1,5.1
2016,3,10,9,3.7,3.7
2016,3,10,10,3.6,3.6
2016,3,10,11,5.8,5.8
2016,3,10,12,6.9,6.9
2016,3,10,13,8.7,8.7
2016,3,10,14,10.1,10.1
2016,3,10,15,11.4,11.4
2016,3,10,16,13.1,13.1
2016,3,10,17,14.3,14.3
2016,3,10,18,14.6,14.6
2016,3,10,19,15.7,15.7
2016,3,10,20,17.2,17.2
2016,3,10,21,16.5,16.5
2016,3,10,22,15.7,15.7
2016,3,10,23,11.5,11.5
2016,3,11,0,12.0,11.8
2016,3,11,1,12.3,12.0
2016,3,11,2,C,11.1
2016,3,11,3,10.2,10.2
2016,3,11,4,10.1,10.1
2016,3,11,5,9.8,9.8
2016,3,11,6,9.6,9.6
2016,3,11,7,7.8,7.6
2016,3,11,8,2.4,2.4
2016,3,11,9,2.4,2.4
2016,3,11,10,2.4,2.4
2016,3,11,11,6.5,6.5
2016,3,11,12,6.4,6.4
2016,3,11,13,7.0,7.0
2016,3,11,14,8.3,8.3
2016,3,11,15,9.9,9.9
2016,3,11,16,11.3,11.3
2016,3,11,17,12.9,12.9
2016,3,11,18,14.7,14.7
2016,3,11,19,11.5,11.5
2016,3,11,20,11.0,11.0
2016,3,11,21,11.3,11.3
2016,3,11,22,11.8,11.8
2016,3,11,23,10.4,10.4
2016,3,12,0,8.8,8.8
2016,3,12,1,10.2,10.2
2016,3,12,2,9.4,9.4
2016,3,12,3,C,C
2016,3,12,4,C,C
2016,3,12,5,C,C
2016,3,12,6,9.1,8.6
2016,3,12,7,8.1,8.1
2016,3,12,8,6.5,6.5
2016,3,12,9,4.0,4.0
2016,3,12,10,2.3,2.6
2016,3,12,11,5.1,5.2
2016,3,12,12,7.0,7.0
2016,3,12,13,9.1,9.1
2016,3,12,14,10.2,10.2
2016,3,12,15,10.6,10.6
2016,3,12,16,11.1,11.1
2016,3,12,17,12.7,12.7
2016,3,12,18,14.1,14.1
2016,3,12,19,14.6,14.6
2016,3,12,20,14.9,14.9
2016,3,12,21,14.4,14.4
2016,3,12,22,13.3,13.3
2016,3,12,23,12.1,12.1
2016,3,13,0,15.3,15.3
2016,3,13,1,12.3,11.8
2016,3,13,2,C,C
2016,3,13,3,8.6,8.5
2016,3,13,4,8.7,8.4
2016,3,13,5,8.3,8.3
2016,3,13,6,8.7,8.5
2016,3,13,7,8.4,8.5
2016,3,13,8,4.0,4.0
2016,3,13,9,2.8,2.8
2016,3,13,10,2.8,2.8
2016,3,13,11,6.1,6.1
2016,3,13,12,7.9,7.9
2016,3,13,13,7.8,7.8
2016,3,13,14,7.3,7.5
2016,3,13,15,9.3,9.3
2016,3,13,16,11.0,11.0
2016,3,13,17,12.8,12.8
2016,3,13,18,14.2,14.2
2016,3,13,19,14.5,14.5
2016,3,13,20,13.5,13.5
2016,3,13,21,13.9,13.9
2016,3,13,22,14.0,14.0
2016,3,13,23,14.8,14.8
2016,3,14,0,12.2,12.0
2016,3,14,1,11.2,10.9
2016,3,14,2,10.1,9.8
2016,3,14,3,8.7,8.7
2016,3,14,4,C,C
2016,3,14,5,C,8.0
2016,3,14,6,8.1,7.9
2016,3,14,7,7.2,7.0
2016,3,14,8,4.8,4.8
2016,3,14,9,3.6,3.6
2016,3,14,10,2.9,2.9
2016,3,14,11,5.6,5.6
2016,3,14,12,6.9,6.9
2016,3,14,13,7.1,7.1
2016,3,14,14,7.4,7.4
2016,3,14,15,7.8,7.8
2016,3,14,16,9.3,9.3
2016,3,14,17,11.1,11.1
2016,3,14,18,12.3,12.3
2016,3,14,19,12.9,12.9
2016,3,14,20,13.6,13.6
2016,3,14,21,13.2,13.2
2016,3,14,22,12.1,12.1
2016,3,14,23,8.1,8.1
2016,3,15,0,5.8,5.8
2016,3,15,1,6.2,6.2
2016,3,15,2,5.8,5.8
2016,3,15,3,5.5,5.5
2016,3,15,4,5.4,5.4
2016,3,15,5,C,C
2016,3,15,6,4.4,4.4
2016,3,15,7,4.7,4.7
2016,3,15,8,4.8,4.8
2016,3,15,9,4.4,4.4
2016,3,15,10,4.4,4.7
2016,3,15,11,6.3,6.3
2016,3,15,12,6.9,6.9
2016,3,15,13,6.9,7.2
2016,3,15,14,9.6,9.6
2016,3,15,15,11.5,11.5
2016,3,15,16,12.9,12.9
2016,3,15,17,13.0,13.0
2016,3,15,18,12.3,12.3
2016,3,15,19,12.0,12.0
2016,3,15,20,12.8,12.8
2016,3,15,21,13.8,13.8
2016,3,15,22,12.6,12.6
2016,3,15,23,12.3,12.3
2016,3,16,0,10.9,10.9
2016,3,16,1,10.7,9.6
2016,3,16,2,9.7,9.6
2016,3,16,3,C,C
2016,3,16,4,6.4,6.5
2016,3,16,5,6.5,6.5
2016,3,16,6,6.3,6.3
2016,3,16,7,6.1,6.1
2016,3,16,8,4.1,4.1
2016,3,16,9,3.8,3.8
2016,3,16,10,3.6,3.6
2016,3,16,11,7.1,7.1
2016,3,16,12,6.8,6.8
2016,3,16,13,7.3,7.3
2016,3,16,14,7.6,7.6
2016,3,16,15,10.0,10.0
2016,3,16,16,11.6,11.6
2016,3,16,17,12.3,12.3
2016,3,16,18,13.2,13.0
2016,3,16,19,13.8,13.8
2016,3,16,20,14.3,14.3
2016,3,16,21,14.3,14.3
2016,3,16,22,12.6,12.6
2016,3,16,23,13.9,13.6
2016,3,17,0,15.8,15.6
2016,3,17,1,14.5,14.5
2016,3,17,2,13.9,13.9
2016,3,17,3,12.6,12.6
2016,3,17,4,11.3,11.3
2016,3,17,5,10.2,9.5
2016,3,17,6,7.9,7.9
2016,3,17,7,9.7,9.4
2016,3,17,8,6.2,6.2
2016,3,17,9,4.7,4.9
2016,3,17,10,3.1,3.1
2016,3,17,11,6.1,6.2
2016,3,17,12,7.1,7.3
2016,3,17,13,8.3,8.3
2016,3,17,14,11.1,11.1
2016,3,17,15,10.8,10.8
2016,3,17,16,10.0,10.0
2016,3,17,17,10.1,10.1
2016,3,17,18,10.6,10.6
2016,3,17,19,10.6,10.6
2016,3,17,20,11.6,11.6
2016,3,17,21,12.1,12.1
2016,3,17,22,10.3,10.3
2016,3,17,23,10.0,9.8
2016,3,18,0,7.7,7.7
2016,3,18,1,7.4,8.0
2016,3,18,2,7.7,7.7
2016,3,18,3,8.9,8.3
2016,3,18,4,C,C
2016,3,18,5,8.4,6.8
2016,3,18,6,8.8,8.5
2016,3,18,7,6.3,6.3
2016,3,18,8,2.7,2.7
2016,3,18,9,C,C
2016,3,18,10,2.6,2.2
2016,3,18,11,5.9,6.0
2016,3,18,12,7.6,7.6
2016,3,18,13,8.0,7.8
2016,3,18,14,8.5,8.5
2016,3,18,15,9.8,9.8
2016,3,18,16,11.4,11.4
2016,3,18,17,12.9,12.9
2016,3,18,18,13.6,13.6
2016,3,18,19,14.3,14.2
2016,3,18,20,14.5,14.3
2016,3,18,21,15.3,15.3
2016,3,18,22,15.5,15.5
2016,3,18,23,15.4,15.4
2016,3,19,0,15.9,15.9
2016,3,19,1,14.1,13.6
2016,3,19,2,9.6,9.3
2016,3,19,3,9.4,9.6
2016,3,19,4,9.6,9.6
2016,3,19,5,10.2,9.8
2016,3,19,6,9.7,9.7
2016,3,19,7,7.8,7.8
2016,3,19,8,5.3,5.3
2016,3,19,9,3.4,3.4
2016,3,19,10,3.4,3.4
2016,3,19,11,5.9,5.9
2016,3,19,12,7.1,7.1
2016,3,19,13,7.5,7.5
2016,3,19,14,7.2,7.5
2016,3,19,15,9.4,9.4
2016,3,19,16,10.9,10.9
2016,3,19,17,11.9,11.9
2016,3,19,18,13.1,13.1
2016,3,19,19,14.6,14.6
2016,3,19,20,14.8,14.8
2016,3,19,21,13.6,13.6
2016,3,19,22,11.4,11.2
2016,3,19,23,10.2,10.2
2016,3,20,0,11.1,11.1
2016,3,20,1,9.1,8.9
2016,3,20,2,6.3,6.8
2016,3,20,3,5.3,5.3
2016,3,20,4,5.3,5.3
2016,3,20,5,5.0,5.0
2016,3,20,6,4.8,4.8
2016,3,20,7,4.8,4.8
2016,3,20,8,4.8,4.8
2016,3,20,9,2.0,2.3
2016,3,20,10,2.4,2.4
2016,3,20,11,5.5,5.5
2016,3,20,12,7.4,7.4
2016,3,20,13,7.9,7.9
2016,3,20,14,8.3,8.3
2016,3,20,15,9.1,9.1
2016,3,20,16,9.7,9.7
2016,3,20,17,11.5,11.5
2016,3,20,18,12.4,12.4
2016,3,20,19,13.5,13.5
2016,3,20,20,13.5,13.5
2016,3,20,21,12.1,12.1
2016,3,20,22,10.3,10.3
2016,3,20,23,8.3,8.3
2016,3,21,0,5.8,6.0
2016,3,21,1,4.9,4.9
2016,3,21,2,4.3,4.3
2016,3,21,3,4.5,4.5
2016,3,21,4,4.3,4.3
2016,3,21,5,4.5,4.5
2016,3,21,6,6.0,6.0
2016,3,21,7,4.9,4.9
2016,3,21,8,1.9,1.9
2016,3,21,9,C,2.0
2016,3,21,10,1.9,1.9
2016,3,21,11,5.5,5.5
2016,3,21,12,6.6,6.6
2016,3,21,13,7.3,7.3
2016,3,21,14,8.5,8.5
2016,3,21,15,9.6,9.6
2016,3,21,16,10.3,10.3
2016,3,21,17,11.3,11.3
2016,3,21,18,12.1,12.1
2016,3,21,19,13.8,13.8
2016,3,21,20,13.8,13.8
2016,3,21,21,11.5,11.5
2016,3,21,22,11.3,11.3
2016,3,21,23,11.2,11.0
2016,3,22,0,12.0,11.7
2016,3,22,1,11.2,10.7
2016,3,22,2,9.7,9.4
2016,3,22,3,6.6,6.6
2016,3,22,4,5.8,5.8
2016,3,22,5,6.0,5.8
2016,3,22,6,6.9,6.9
2016,3,22,7,8.3,8.1
2016,3,22,8,3.2,3.2
2016,3,22,9,C,C
2016,3,22,10,C,2.1
2016,3,22,11,4.8,4.8
2016,3,22,12,6.8,6.8
2016,3,22,13,7.6,7.6
2016,3,22,14,6.9,7.1
2016,3,22,15,8.6,8.6
2016,3,22,16,11.0,10.5
2016,3,22,17,11.7,11.7
2016,3,22,18,12.2,12.2
2016,3,22,19,13.2,13.2
2016,3,22,20,14.1,14.1
2016,3,22,21,14.3,14.3
2016,3,22,22,14.8,14.8
2016,3,22,23,12.4,12.4
2016,3,23,0,10.9,10.7
2016,3,23,1,C,8.9
2016,3,23,2,7.6,7.6
2016,3,23,3,6.7,6.7
2016,3,23,4,6.9,6.9
2016,3,23,5,7.0,7.0
2016,3,23,6,6.7,6.7
2016,3,23,7,7.3,7.3
2016,3,23,8,5.0,5.0
2016,3,23,9,4.4,4.4
2016,3,23,10,4.1,4.1
2016,3,23,11,5.5,5.5
2016,3,23,12,6.1,6.1
2016,3,23,13,7.4,7.4
2016,3,23,14,8.9,8.9
2016,3,23,15,10.1,10.1
2016,3,23,16,11.5,11.5
2016,3,23,17,12.8,12.8
2016,3,23,18,13.8,13.8
2016,3,23,19,C,C
2016,3,23,20,C,C
2016,3,23,21,13.6,13.6
2016,3,23,22,11.1,11.1
2016,3,23,23,7.5,7.5
2016,3,24,0,6.6,6.6
2016,3,24,1,6.8,6.8
2016,3,24,2,8.0,8.0
2016,3,24,3,8.0,8.0
2016,3,24,4,7.0,7.0
2016,3,24,5,7.0,7.0
2016,3,24,6,7.4,7.4
2016,3,24,7,9.4,9.4
2016,3,24,8,2.7,2.7
2016,3,24,9,C,C
2016,3,24,10,2.9,2.9
2016,3,24,11,5.3,5.3
2016,3,24,12,6.6,6.6
2016,3,24,13,7.5,7.5
2016,3,24,14,9.1,9.1
2016,3,24,15,9.4,9.4
2016,3,24,16,11.4,11.4
2016,3,24,17,13.0,13.0
2016,3,24,18,13.2,13.2
2016,3,24,19,14.2,14.1
2016,3,24,20,15.7,15.7
2016,3,24,21,16.7,16.7
2016,3,24,22,12.3,12.3
2016,3,24,23,9.2,9.2
2016,3,25,0,8.0,8.0
2016,3,25,1,7.3,7.3
2016,3,25,2,6.8,6.8
2016,3,25,3,6.2,6.2
2016,3,25,4,5.6,5.6
2016,3,25,5,4.9,4.9
2016,3,25,6,5.0,5.0
2016,3,25,7,5.4,5.4
2016,3,25,8,4.0,4.2
2016,3,25,9,4.2,3.4
2016,3,25,10,2.7,2.7
2016,3,25,11,5.8,5.5
2016,3,25,12,7.3,7.1
2016,3,25,13,7.3,7.3
2016,3,25,14,7.1,7.1
2016,3,25,15,7.8,7.8
2016,3,25,16,C,C
2016,3,25,17,C,C
2016,3,25,18,C,C
2016,3,25,19,C,C
2016,3,25,20,C,C
2016,3,25,21,C,C
2016,3,25,22,C,C
2016,3,25,23,C,C
2016,3,26,0,C,C
2016,3,26,1,C,C
2016,3,26,2,C,C
2016,3,26,3,C,C
2016,3,26,4,C,C
2016,3,26,5,C,C
2016,3,26,6,C,C
2016,3,26,7,C,C
2016,3,26,8,C,C
2016,3,26,9,C,C
2016,3,26,10,C,C
2016,3,26,11,C,C
2016,3,26,12,C,C
2016,3,26,13,C,C
2016,3,26,14,C,C
2016,3,26,15,C,C
2016,3,26,16,C,C
2016,3,26,17,C,C
2016,3,26,18,C,C
2016,3,26,19,C,C
2016,3,26,20,C,C
2016,3,26,21,C,C
2016,3,26,22,C,C
2016,3,26,23,C,C
2016,3,27,0,C,C
2016,3,27,1,C,C
2016,3,27,2,C,C
2016,3,27,3,C,C
2016,3,27,4,C,C
2016,3,27,5,C,C
2016,3,27,6,C,C
2016,3,27,7,C,C
2016,3,27,8,C,C
2016,3,27,9,C,C
2016,3,27,10,C,C
2016,3,27,11,C,C
2016,3,27,12,C,C
2016,3,27,13,C,C
2016,3,27,14,C,C
2016,3,27,15,C,C
2016,3,27,16,C,C
2016,3,27,17,C,C
2016,3,27,18,C,C
2016,3,27,19,C,C
2016,3,27,20,C,C
2016,3,27,21,C,C
2016,3,27,22,C,C
2016,3,27,23,12.1,12.1
2016,3,28,0,8.8,8.8
2016,3,28,1,7.7,7.7
2016,3,28,2,6.7,6.7
2016,3,28,3,6.1,6.1
2016,3,28,4,5.0,5.0
2016,3,28,5,4.6,4.6
2016,3,28,6,4.2,4.2
2016,3,28,7,3.9,3.9
2016,3,28,8,4.2,4.2
2016,3,28,9,3.8,3.8
2016,3,28,10,3.1,3.1
2016,3,28,11,5.5,5.5
2016,3,28,12,7.0,7.0
2016,3,28,13,8.6,8.6
2016,3,28,14,10.6,10.6
2016,3,28,15,11.1,11.1
2016,3,28,16,10.0,10.0
2016,3,28,17,11.4,11.4
2016,3,28,18,12.6,12.6
2016,3,28,19,14.5,14.5
2016,3,28,20,15.1,15.1
2016,3,28,21,13.7,13.7
2016,3,28,22,10.8,10.8
2016,3,28,23,9.0,9.0
2016,3,29,0,7.7,7.7
2016,3,29,1,7.3,7.3
2016,3,29,2,C,C
2016,3,29,3,C,C
2016,3,29,4,C,C
2016,3,29,5,C,C
2016,3,29,6,C,C
2016,3,29,7,C,C
2016,3,29,8,C,C
2016,3,29,9,C,C
2016,3,29,10,C,C
2016,3,29,11,C,C
2016,3,29,12,C,C
2016,3,29,13,C,C
2016,3,29,14,C,C
2016,3,29,15,10.8,10.8
2016,3,29,16,13.0,13.0
2016,3,29,17,C,14.9
2016,3,29,18,14.4,14.4
2016,3,29,19,14.7,14.7
2016,3,29,20,15.0,15.0
2016,3,29,21,15.9,15.9
2016,3,29,22,14.6,14.6
2016,3,29,23,9.4,9.4
2016,3,30,0,8.0,8.0
2016,3,30,1,8.7,8.7
2016,3,30,2,8.8,8.8
2016,3,30,3,8.5,8.5
2016,3,30,4,C,C
2016,3,30,5,C,C
2016,3,30,6,8.8,9.2
2016,3,30,7,10.1,10.1
2016,3,30,8,3.5,3.8
2016,3,30,9,3.4,3.4
2016,3,30,10,2.6,2.6
2016,3,30,11,5.6,5.6
2016,3,30,12,6.8,6.8
2016,3,30,13,7.5,7.5
2016,3,30,14,7.5,7.5
2016,3,30,15,7.4,7.6
2016,3,30,16,9.9,9.9
2016,3,30,17,11.5,11.5
2016,3,30,18,12.5,12.5
2016,3,30,19,13.0,13.0
2016,3,30,20,12.5,12.0
2016,3,30,21,13.6,13.6
2016,3,30,22,12.7,12.7
2016,3,30,23,11.0,11.0
2016,3,31,0,8.2,8.6
2016,3,31,1,7.6,7.3
2016,3,31,2,6.8,6.8
2016,3,31,3,6.4,6.2
2016,3,31,4,4.7,4.7
2016,3,31,5,4.5,4.5
2016,3,31,6,C,5.0
2016,3,31,7,4.9,4.9
2016,3,31,8,4.3,4.3
2016,3,31,9,2.0,2.0
2016,3,31,10,C,C
2016,3,31,11,5.1,5.1
2016,3,31,12,6.6,6.6
2016,3,31,13,7.0,7.0
2016,3,31,14,8.1,7.9
2016,3,31,15,7.8,7.8
2016,3,31,16,8.0,8.0
2016,3,31,17,8.9,8.9
2016,3,31,18,9.8,9.8
2016,3,31,19,11.9,11.9
2016,3,31,20,12.7,12.7
2016,3,31,21,C,C
2016,3,31,22,C,C
2016,3,31,23,C,C
