year,month,day,time,foF2,foF2_
2016,2,9,19,C,C
2016,2,9,20,C,C
2016,2,9,21,C,C
2016,2,9,22,C,C
2016,2,9,23,C,C
2016,2,10,0,C,C
2016,2,10,1,C,C
2016,2,10,2,C,C
2016,2,10,3,C,C
2016,2,10,4,C,C
2016,2,10,5,C,C
2016,2,10,6,C,C
2016,2,10,7,C,C
2016,2,10,8,C,C
2016,2,10,9,C,C
2016,2,10,10,C,C
2016,2,10,11,C,C
2016,2,10,12,C,C
2016,2,10,13,9.2,9.0
2016,2,10,14,9.8,9.8
2016,2,10,15,5.4,5.8
2016,2,10,16,12.6,12.6
2016,2,10,17,14.2,14.2
2016,2,10,18,14.7,14.7
2016,2,10,19,14.3,14.3
2016,2,10,20,13.6,13.6
2016,2,10,21,12.7,12.7
2016,2,10,22,12.2,12.2
2016,2,10,23,12.2,12.2
2016,2,11,0,12.6,12.6
2016,2,11,1,11.7,11.5
2016,2,11,2,C,10.5
2016,2,11,3,C,8.8
2016,2,11,4,C,8.2
2016,2,11,5,C,8.0
2016,2,11,6,7.9,7.8
2016,2,11,7,6.6,6.6
2016,2,11,8,5.7,5.8
2016,2,11,9,5.1,5.1
2016,2,11,10,5.1,5.1
2016,2,11,11,6.8,6.8
2016,2,11,12,8.8,8.8
2016,2,11,13,9.4,9.2
2016,2,11,14,9.7,9.7
2016,2,11,15,10.6,10.6
2016,2,11,16,12.0,12.0
2016,2,11,17,12.8,12.8
2016,2,11,18,13.7,13.7
2016,2,11,19,14.5,14.5
2016,2,11,20,14.2,14.2
2016,2,11,21,14.0,14.0
2016,2,11,22,14.1,14.1
2016,2,11,23,13.5,13.5
2016,2,12,0,12.7,12.7
2016,2,12,1,10.1,9.6
2016,2,12,2,8.5,8.5
2016,2,12,3,7.7,7.7
2016,2,12,4,8.0,8.0
2016,2,12,5,7.3,7.3
2016,2,12,6,7.4,7.4
2016,2,12,7,6.7,6.7
2016,2,12,8,6.7,6.5
2016,2,12,9,6.8,6.5
2016,2,12,10,8.1,8.1
2016,2,12,11,8.3,8.3
2016,2,12,12,7.3,7.3
2016,2,12,13,7.9,7.9
2016,2,12,14,6.7,8.1
2016,2,12,15,9.8,9.8
2016,2,12,16,11.5,11.5
2016,2,12,17,13.1,13.1
2016,2,12,18,14.3,14.3
2016,2,12,19,15.4,15.4
2016,2,12,20,15.6,15.0
2016,2,12,21,13.5,13.5
2016,2,12,22,12.5,12.5
2016,2,12,23,10.8,10.3
2016,2,13,0,8.7,8.7
2016,2,13,1,9.1,8.9
2016,2,13,2,6.6,6.6
2016,2,13,3,5.9,5.9
2016,2,13,4,6.0,6.0
2016,2,13,5,6.8,6.8
2016,2,13,6,7.8,7.8
2016,2,13,7,7.0,7.0
2016,2,13,8,6.5,6.7
2016,2,13,9,6.0,6.0
2016,2,13,10,6.0,6.0
2016,2,13,11,6.7,6.7
2016,2,13,12,6.6,6.6
2016,2,13,13,6.8,6.8
2016,2,13,14,8.4,8.4
2016,2,13,15,9.9,9.9
2016,2,13,16,C,11.3
2016,2,13,17,C,12.3
2016,2,13,18,13.8,13.8
2016,2,13,19,15.7,15.7
2016,2,13,20,16.7,16.7
2016,2,13,21,16.7,16.7
2016,2,13,22,16.8,16.8
2016,2,13,23,14.6,14.6
2016,2,14,0,12.8,12.8
2016,2,14,1,C,12.7
2016,2,14,2,C,C
2016,2,14,3,C,13.2
2016,2,14,4,C,C
2016,2,14,5,C,C
2016,2,14,6,12.3,12.3
2016,2,14,7,C,12.4
2016,2,14,8,5.9,5.9
2016,2,14,9,5.1,5.1
2016,2,14,10,5.5,5.5
2016,2,14,11,5.9,5.9
2016,2,14,12,6.0,6.2
2016,2,14,13,6.9,6.9
2016,2,14,14,7.1,7.1
2016,2,14,15,8.9,8.9
2016,2,14,16,10.3,10.3
2016,2,14,17,11.3,11.3
2016,2,14,18,12.2,12.2
2016,2,14,19,13.3,13.3
2016,2,14,20,14.9,14.9
2016,2,14,21,16.3,16.3
2016,2,14,22,15.5,15.5
2016,2,14,23,12.5,12.5
2016,2,15,0,12.2,11.7
2016,2,15,1,11.8,11.8
2016,2,15,2,12.7,12.7
2016,2,15,3,C,10.8
2016,2,15,4,10.7,10.7
2016,2,15,5,10.4,10.0
2016,2,15,6,C,10.0
2016,2,15,7,9.7,10.3
2016,2,15,8,C,7.3
2016,2,15,9,C,5.1
2016,2,15,10,C,5.1
2016,2,15,11,6.6,6.8
2016,2,15,12,6.8,6.8
2016,2,15,13,6.6,6.9
2016,2,15,14,8.1,8.4
2016,2,15,15,10.4,10.4
2016,2,15,16,10.9,10.9
2016,2,15,17,11.4,11.4
2016,2,15,18,12.3,12.3
2016,2,15,19,12.6,12.6
2016,2,15,20,13.6,13.6
2016,2,15,21,13.3,13.3
2016,2,15,22,13.0,13.0
2016,2,15,23,13.8,13.8
2016,2,16,0,15.5,14.8
2016,2,16,1,17.1,16.2
2016,2,16,2,C,14.8
2016,2,16,3,14.3,14.3
2016,2,16,4,12.9,12.6
2016,2,16,5,11.6,11.6
2016,2,16,6,11.3,11.3
2016,2,16,7,8.8,8.8
2016,2,16,8,7.9,7.9
2016,2,16,9,7.2,7.2
2016,2,16,10,7.2,7.2
2016,2,16,11,8.2,8.2
2016,2,16,12,7.7,7.8
2016,2,16,13,9.6,9.6
2016,2,16,14,8.6,8.7
2016,2,16,15,7.2,7.2
2016,2,16,16,8.2,8.2
2016,2,16,17,10.6,10.6
2016,2,16,18,9.9,9.9
2016,2,16,19,10.2,10.2
2016,2,16,20,10.6,10.6
2016,2,16,21,11.7,11.7
2016,2,16,22,11.8,11.8
2016,2,16,23,12.0,11.8
2016,2,17,0,10.5,10.7
2016,2,17,1,C,C
2016,2,17,2,C,C
2016,2,17,3,C,C
2016,2,17,4,C,C
2016,2,17,5,C,C
2016,2,17,6,C,C
2016,2,17,7,C,C
2016,2,17,8,C,C
2016,2,17,9,C,C
2016,2,17,10,C,C
2016,2,17,11,C,C
2016,2,17,12,C,C
2016,2,17,13,C,C
2016,2,17,14,C,C
2016,2,17,15,C,C
2016,2,17,16,10.9,10.9
2016,2,17,17,11.4,11.4
2016,2,17,18,11.6,11.6
2016,2,17,19,11.8,11.8
2016,2,17,20,12.1,12.1
2016,2,17,21,11.5,11.5
2016,2,17,22,12.5,12.5
2016,2,17,23,14.1,14.1
2016,2,18,0,13.6,13.6
2016,2,18,1,12.5,12.5
2016,2,18,2,9.3,9.3
2016,2,18,3,8.7,8.7
2016,2,18,4,8.2,8.2
2016,2,18,5,7.7,7.7
2016,2,18,6,6.8,6.8
2016,2,18,7,6.5,6.5
2016,2,18,8,6.8,6.8
2016,2,18,9,5.7,5.7
2016,2,18,10,5.0,5.1
2016,2,18,11,7.0,7.0
2016,2,18,12,7.5,7.5
2016,2,18,13,9.0,9.0
2016,2,18,14,9.8,9.8
2016,2,18,15,9.0,8.8
2016,2,18,16,9.3,9.3
2016,2,18,17,10.8,10.8
2016,2,18,18,12.8,12.8
2016,2,18,19,12.1,12.1
2016,2,18,20,11.0,11.0
2016,2,18,21,9.2,9.2
2016,2,18,22,11.3,11.3
2016,2,18,23,12.1,12.1
2016,2,19,0,C,14.2
2016,2,19,1,C,C
2016,2,19,2,C,16.0
2016,2,19,3,C,13.3
2016,2,19,4,C,11.4
2016,2,19,5,10.7,10.7
2016,2,19,6,10.2,10.2
2016,2,19,7,9.2,9.2
2016,2,19,8,7.5,7.5
2016,2,19,9,6.0,6.0
2016,2,19,10,5.3,5.3
2016,2,19,11,6.6,6.8
2016,2,19,12,6.6,6.6
2016,2,19,13,7.9,8.0
2016,2,19,14,6.9,7.1
2016,2,19,15,8.6,8.6
2016,2,19,16,10.3,10.4
2016,2,19,17,11.7,11.7
2016,2,19,18,11.8,11.8
2016,2,19,19,12.1,12.1
2016,2,19,20,13.1,13.1
2016,2,19,21,14.6,14.6
2016,2,19,22,12.6,12.6
2016,2,19,23,9.3,9.3
2016,2,20,0,10.1,10.1
2016,2,20,1,C,10.5
2016,2,20,2,C,C
2016,2,20,3,C,9.0
2016,2,20,4,8.2,8.2
2016,2,20,5,8.5,8.5
2016,2,20,6,10.1,10.1
2016,2,20,7,6.1,6.1
2016,2,20,8,3.6,3.8
2016,2,20,9,3.0,3.1
2016,2,20,10,3.5,3.5
2016,2,20,11,5.8,5.8
2016,2,20,12,6.9,6.9
2016,2,20,13,7.7,8.1
2016,2,20,14,9.4,9.4
2016,2,20,15,11.1,11.1
2016,2,20,16,11.6,11.6
2016,2,20,17,12.0,12.0
2016,2,20,18,13.3,13.3
2016,2,20,19,13.8,13.8
2016,2,20,20,14.1,14.1
2016,2,20,21,15.5,15.5
2016,2,20,22,14.7,14.7
2016,2,20,23,14.3,14.3
2016,2,21,0,10.5,10.5
2016,2,21,1,9.4,9.4
2016,2,21,2,7.2,7.5
2016,2,21,3,6.3,6.3
2016,2,21,4,5.9,5.9
2016,2,21,5,5.9,5.9
2016,2,21,6,5.9,5.9
2016,2,21,7,5.9,5.9
2016,2,21,8,5.4,5.4
2016,2,21,9,3.9,4.1
2016,2,21,10,4.1,4.1
2016,2,21,11,6.6,6.6
2016,2,21,12,7.2,6.9
2016,2,21,13,7.7,7.7
2016,2,21,14,8.5,8.5
2016,2,21,15,9.5,9.5
2016,2,21,16,10.1,10.1
2016,2,21,17,11.1,11.1
2016,2,21,18,12.5,12.5
2016,2,21,19,14.0,13.8
2016,2,21,20,14.3,14.3
2016,2,21,21,14.2,14.2
2016,2,21,22,13.8,13.8
2016,2,21,23,11.8,11.8
2016,2,22,0,12.8,12.8
2016,2,22,1,9.9,9.5
2016,2,22,2,8.4,8.4
2016,2,22,3,6.7,6.7
2016,2,22,4,6.4,6.4
2016,2,22,5,6.0,6.0
2016,2,22,6,5.8,5.8
2016,2,22,7,5.0,5.1
2016,2,22,8,4.8,4.8
2016,2,22,9,3.8,3.7
2016,2,22,10,3.7,3.7
2016,2,22,11,6.1,6.1
2016,2,22,12,6.6,6.6
2016,2,22,13,6.7,7.7
2016,2,22,14,9.1,9.1
2016,2,22,15,10.3,10.3
2016,2,22,16,11.8,11.8
2016,2,22,17,13.4,13.4
2016,2,22,18,14.7,14.7
2016,2,22,19,14.6,14.6
2016,2,22,20,13.8,13.8
2016,2,22,21,13.0,13.0
2016,2,22,22,14.8,14.8
2016,2,22,23,16.2,16.0
2016,2,23,0,14.1,14.1
2016,2,23,1,12.7,12.7
2016,2,23,2,11.3,11.3
2016,2,23,3,8.5,8.5
2016,2,23,4,7.7,7.7
2016,2,23,5,7.3,7.3
2016,2,23,6,6.9,6.9
2016,2,23,7,7.2,7.2
2016,2,23,8,5.5,5.5
2016,2,23,9,4.5,4.7
2016,2,23,10,4.0,4.1
2016,2,23,11,6.4,6.4
2016,2,23,12,6.8,6.8
2016,2,23,13,6.8,6.8
2016,2,23,14,7.3,7.5
2016,2,23,15,8.6,8.3
2016,2,23,16,9.4,9.4
2016,2,23,17,11.3,11.3
2016,2,23,18,12.6,12.6
2016,2,23,19,12.7,12.7
2016,2,23,20,12.1,12.1
2016,2,23,21,11.9,11.9
2016,2,23,22,11.8,11.8
2016,2,23,23,12.3,12.3
2016,2,24,0,10.6,10.7
2016,2,24,1,9.3,9.3
2016,2,24,2,6.4,6.1
2016,2,24,3,6.1,6.1
2016,2,24,4,5.8,5.8
2016,2,24,5,5.4,5.4
2016,2,24,6,5.3,5.3
2016,2,24,7,5.4,5.4
2016,2,24,8,4.9,4.9
2016,2,24,9,4.3,4.3
2016,2,24,10,4.6,4.6
2016,2,24,11,7.0,7.1
2016,2,24,12,7.5,7.7
2016,2,24,13,7.0,7.0
2016,2,24,14,8.0,8.0
2016,2,24,15,9.3,9.3
2016,2,24,16,10.5,10.5
2016,2,24,17,11.8,11.8
2016,2,24,18,12.5,12.5
2016,2,24,19,13.1,13.1
2016,2,24,20,13.2,13.2
2016,2,24,21,13.1,13.1
2016,2,24,22,13.3,13.3
2016,2,24,23,13.9,13.9
2016,2,25,0,12.9,12.8
2016,2,25,1,10.6,10.2
2016,2,25,2,9.0,9.0
2016,2,25,3,8.0,8.0
2016,2,25,4,7.9,7.9
2016,2,25,5,7.5,7.5
2016,2,25,6,7.8,7.8
2016,2,25,7,7.0,6.9
2016,2,25,8,5.6,5.6
2016,2,25,9,5.4,5.4
2016,2,25,10,5.5,5.5
2016,2,25,11,6.8,6.8
2016,2,25,12,6.8,6.8
2016,2,25,13,6.9,6.9
2016,2,25,14,8.3,8.3
2016,2,25,15,9.8,9.8
2016,2,25,16,11.8,11.8
2016,2,25,17,12.6,12.6
2016,2,25,18,14.1,14.1
2016,2,25,19,15.2,15.2
2016,2,25,20,15.8,15.8
2016,2,25,21,15.5,15.5
2016,2,25,22,14.3,14.3
2016,2,25,23,13.1,13.1
2016,2,26,0,12.1,12.1
2016,2,26,1,10.9,10.5
2016,2,26,2,7.3,6.9
2016,2,26,3,5.9,5.9
2016,2,26,4,5.8,5.8
2016,2,26,5,5.8,5.8
2016,2,26,6,5.3,5.3
2016,2,26,7,5.0,5.0
2016,2,26,8,4.5,4.5
2016,2,26,9,4.5,4.7
2016,2,26,10,5.6,5.7
2016,2,26,11,6.6,6.7
2016,2,26,12,6.0,6.0
2016,2,26,13,6.6,6.6
2016,2,26,14,7.0,7.0
2016,2,26,15,8.0,8.0
2016,2,26,16,8.8,8.8
2016,2,26,17,10.3,10.3
2016,2,26,18,11.7,11.7
2016,2,26,19,12.2,12.2
2016,2,26,20,12.4,12.4
2016,2,26,21,13.1,13.1
2016,2,26,22,11.3,11.3
2016,2,26,23,10.8,10.8
2016,2,27,0,9.5,9.5
2016,2,27,1,8.7,9.3
2016,2,27,2,7.9,7.9
2016,2,27,3,6.6,6.6
2016,2,27,4,5.8,5.8
2016,2,27,5,6.4,6.4
2016,2,27,6,5.9,5.9
2016,2,27,7,5.3,5.5
2016,2,27,8,4.9,4.9
2016,2,27,9,4.8,5.1
2016,2,27,10,5.0,5.1
2016,2,27,11,6.8,6.8
2016,2,27,12,6.6,6.6
2016,2,27,13,6.7,6.8
2016,2,27,14,7.9,7.9
2016,2,27,15,9.5,9.5
2016,2,27,16,11.0,11.0
2016,2,27,17,12.5,12.5
2016,2,27,18,13.7,13.7
2016,2,27,19,13.4,13.4
2016,2,27,20,13.0,13.0
2016,2,27,21,12.6,12.6
2016,2,27,22,13.3,13.3
2016,2,27,23,13.3,13.3
2016,2,28,0,13.8,13.8
2016,2,28,1,12.8,12.5
2016,2,28,2,12.0,11.7
2016,2,28,3,8.2,8.5
2016,2,28,4,8.7,8.7
2016,2,28,5,7.6,7.6
2016,2,28,6,7.2,7.2
2016,2,28,7,6.8,6.8
2016,2,28,8,6.1,6.1
2016,2,28,9,5.3,5.3
2016,2,28,10,4.6,4.6
2016,2,28,11,5.8,5.8
2016,2,28,12,7.1,7.1
2016,2,28,13,6.8,6.8
2016,2,28,14,6.6,6.6
2016,2,28,15,7.0,7.1
2016,2,28,16,8.9,8.9
2016,2,28,17,10.4,10.4
2016,2,28,18,11.8,11.8
2016,2,28,19,11.3,11.3
2016,2,28,20,11.3,11.3
2016,2,28,21,11.5,11.5
2016,2,28,22,12.8,12.8
2016,2,28,23,13.1,13.1
2016,2,29,0,11.6,11.6
2016,2,29,1,11.7,11.3
2016,2,29,2,10.9,10.9
2016,2,29,3,8.4,8.4
2016,2,29,4,6.9,6.9
2016,2,29,5,6.0,6.0
2016,2,29,6,5.5,5.5
2016,2,29,7,5.3,5.4
2016,2,29,8,4.8,4.6
2016,2,29,9,3.2,3.4
2016,2,29,10,2.9,2.9
2016,2,29,11,5.5,5.5
2016,2,29,12,6.8,6.8
2016,2,29,13,6.5,6.5
2016,2,29,14,7.0,7.0
2016,2,29,15,8.6,8.6
2016,2,29,16,9.9,9.9
2016,2,29,17,10.7,10.7
2016,2,29,18,10.9,10.9
2016,2,29,19,11.1,11.1
2016,2,29,20,12.6,12.6
2016,2,29,21,13.4,13.5
2016,2,29,22,12.6,12.6
2016,2,29,23,11.3,11.3
